LogFilename: 2020-06-09-12:08:48_monitoringLog
JSonLogFilename: 2020-06-09-12:08:48_monitoringLog
[MEA]
opName	opIdx	runtime
query	0	1896854
select	1	1102
select	2	1081
merge_sorted	3	185
my_project_wit_t	4	276
join	5	1779513
my_project_wit_t	6	30070
select	7	83
select	8	62
merge_sorted	9	12
my_project_wit_t	10	22
join	11	11479
my_project_wit_t	12	30262
my_project_wit_t	13	260
select	14	3
my_project_wit_t	15	0
join	16	381
my_project_wit_t	17	30271
my_project_wit_t	18	235
my_project_wit_t	19	2
my_project_wit_t	20	15
my_project_wit_t	21	90
my_project_wit_t	22	1
my_project_wit_t	23	267
my_project_wit_t	24	10801
my_project_wit_t	25	248
my_project_wit_t	26	2
my_project_wit_t	27	4
my_project_wit_t	28	5
group_vec	29	13
group_vec	30	10
group_vec	31	6
my_project_wit_t	32	0
agg_sum	33	0
my_project_wit_t	34	0
my_project_wit_t	35	0
[RES]
221,221,1997,451127624
225,225,1997,479084411
225,221,1997,426168330
221,225,1997,390793767
