colName	format	repetition	runtime
date.d_datekey	dynamic_vbp	3	7004685
date.d_datekey	delta+dynamic_vbp	1	7170037
date.d_datekey	delta+dynamic_vbp	2	7161617
date.d_datekey	delta+dynamic_vbp	3	7143758
date.d_datekey	for+dynamic_vbp	1	7098912
date.d_datekey	for+dynamic_vbp	2	7044182
date.d_datekey	for+dynamic_vbp	3	7043479
lineorder.lo_suppkey	static_vbp_18	1	7156749
lineorder.lo_suppkey	static_vbp_18	2	7378032
lineorder.lo_suppkey	static_vbp_18	3	7273400
lineorder.lo_suppkey	static_vbp_24	1	6718138
lineorder.lo_suppkey	static_vbp_24	2	6769328
lineorder.lo_suppkey	static_vbp_24	3	6688872
lineorder.lo_suppkey	static_vbp_32	1	6773613
lineorder.lo_suppkey	static_vbp_32	2	6790258
lineorder.lo_suppkey	static_vbp_32	3	6757928
lineorder.lo_suppkey	dynamic_vbp	1	6985112
lineorder.lo_suppkey	dynamic_vbp	2	7025693
lineorder.lo_suppkey	dynamic_vbp	3	7083609
lineorder.lo_suppkey	delta+dynamic_vbp	1	6693075
lineorder.lo_suppkey	delta+dynamic_vbp	2	6641383
lineorder.lo_suppkey	delta+dynamic_vbp	3	6681958
lineorder.lo_suppkey	for+dynamic_vbp	1	6401335
lineorder.lo_suppkey	for+dynamic_vbp	2	6458472
lineorder.lo_suppkey	for+dynamic_vbp	3	6495309
lineorder.lo_partkey	static_vbp_20	1	6214166
lineorder.lo_partkey	static_vbp_20	2	6225579
lineorder.lo_partkey	static_vbp_20	3	6112220
lineorder.lo_partkey	static_vbp_24	1	6031111
lineorder.lo_partkey	static_vbp_24	2	5984583
lineorder.lo_partkey	static_vbp_24	3	6239963
lineorder.lo_partkey	static_vbp_32	1	5997648
lineorder.lo_partkey	static_vbp_32	2	5968769
lineorder.lo_partkey	static_vbp_32	3	5991325
supplier.s_suppkey	static_vbp_18	1	6003635
supplier.s_suppkey	static_vbp_18	2	5988581
supplier.s_suppkey	static_vbp_18	3	5986649
supplier.s_suppkey	static_vbp_24	1	6032617
supplier.s_suppkey	static_vbp_24	2	6019542
supplier.s_suppkey	static_vbp_24	3	5961870
supplier.s_suppkey	static_vbp_32	1	6217974
supplier.s_suppkey	static_vbp_32	2	6166090
supplier.s_suppkey	static_vbp_32	3	6139698
C_59	static_vbp_18	1	5977103
C_59	static_vbp_18	2	6012089
C_59	static_vbp_18	3	5975174
C_59	static_vbp_24	1	6025415
C_59	static_vbp_24	2	6043714
C_59	static_vbp_24	3	6135929
C_59	static_vbp_32	1	6202277
C_59	static_vbp_32	2	6202269
C_59	static_vbp_32	3	6202507
C_59	dynamic_vbp	1	6171515
C_59	dynamic_vbp	2	6030859
C_59	dynamic_vbp	3	6049926
C_59	delta+dynamic_vbp	1	5988780
C_59	delta+dynamic_vbp	2	5977204
C_59	delta+dynamic_vbp	3	5972521
C_59	for+dynamic_vbp	1	6060724
C_59	for+dynamic_vbp	2	6088805
C_59	for+dynamic_vbp	3	6006799
X_61	static_vbp_18	1	6053885
X_61	static_vbp_18	2	6073163
X_61	static_vbp_18	3	6086525
X_61	static_vbp_24	1	6101397
X_61	static_vbp_24	2	6177477
X_61	static_vbp_24	3	6097266
X_61	static_vbp_32	1	6166403
X_61	static_vbp_32	2	6123339
X_61	static_vbp_32	3	6309338
X_61	dynamic_vbp	1	6191986
X_61	dynamic_vbp	2	6200578
X_61	dynamic_vbp	3	6195620
X_61	delta+dynamic_vbp	1	6140226
X_61	delta+dynamic_vbp	2	6118285
X_61	delta+dynamic_vbp	3	6115072
X_61	for+dynamic_vbp	1	6162162
X_61	for+dynamic_vbp	2	6161156
X_61	for+dynamic_vbp	3	6212978
X_63	static_vbp_30	1	5706944
X_63	static_vbp_30	2	5653636
X_63	static_vbp_30	3	5650489
X_63	static_vbp_32	1	5806024
X_63	static_vbp_32	2	5702217
X_63	static_vbp_32	3	5732347
X_63	dynamic_vbp	1	6054019
X_63	dynamic_vbp	2	5831922
X_63	dynamic_vbp	3	5841186
X_63	delta+dynamic_vbp	1	5639579
X_63	delta+dynamic_vbp	2	5768451
X_63	delta+dynamic_vbp	3	5765437
X_63	for+dynamic_vbp	1	5916646
X_63	for+dynamic_vbp	2	5909750
X_63	for+dynamic_vbp	3	5897707
X_69	static_vbp_20	1	5763834
X_69	static_vbp_20	2	5668294
X_69	static_vbp_20	3	5565232
X_69	static_vbp_24	1	5543627
X_69	static_vbp_24	2	5454064
X_69	static_vbp_24	3	5577641
X_69	static_vbp_32	1	5734814
X_69	static_vbp_32	2	5522752
X_69	static_vbp_32	3	5634286
X_69	dynamic_vbp	1	5508374
X_69	dynamic_vbp	2	5491843
X_69	dynamic_vbp	3	5669950
X_69	delta+dynamic_vbp	1	5901113
X_69	delta+dynamic_vbp	2	5857310
X_69	delta+dynamic_vbp	3	6083896
X_69	for+dynamic_vbp	1	5584575
X_69	for+dynamic_vbp	2	5528659
X_69	for+dynamic_vbp	3	5615093
C_93	static_vbp_21	1	5609175
C_93	static_vbp_21	2	5441180
C_93	static_vbp_21	3	5433492
C_93	static_vbp_22	1	5450595
C_93	static_vbp_22	2	5478219
C_93	static_vbp_22	3	5464610
C_93	static_vbp_24	1	5464498
C_93	static_vbp_24	2	5517229
C_93	static_vbp_24	3	5447800
C_93	static_vbp_32	1	5580829
C_93	static_vbp_32	2	5626348
C_93	static_vbp_32	3	5568977
C_93	dynamic_vbp	1	5429112
C_93	dynamic_vbp	2	5422149
C_93	dynamic_vbp	3	5468764
C_93	delta+dynamic_vbp	1	5821204
C_93	delta+dynamic_vbp	2	5744721
C_93	delta+dynamic_vbp	3	5762988
C_93	for+dynamic_vbp	1	5528877
C_93	for+dynamic_vbp	2	5526819
C_93	for+dynamic_vbp	3	5527634
X_95	static_vbp_21	1	5570051
X_95	static_vbp_21	2	5491549
X_95	static_vbp_21	3	5630870
X_95	static_vbp_22	1	5556523
X_95	static_vbp_22	2	5586922
X_95	static_vbp_22	3	5603059
X_95	static_vbp_24	1	5587506
X_95	static_vbp_24	2	5548554
X_95	static_vbp_24	3	5492563
X_95	static_vbp_32	1	5548533
X_95	static_vbp_32	2	5509561
X_95	static_vbp_32	3	5441291
X_95	dynamic_vbp	1	5974578
X_95	dynamic_vbp	2	5766973
X_95	dynamic_vbp	3	5685358
X_95	delta+dynamic_vbp	1	5665297
X_95	delta+dynamic_vbp	2	5444402
X_95	delta+dynamic_vbp	3	5499576
X_95	for+dynamic_vbp	1	5524897
X_95	for+dynamic_vbp	2	5500785
X_95	for+dynamic_vbp	3	5492254
X_98	static_vbp_10	1	5655519
X_98	static_vbp_10	2	5508823
X_98	static_vbp_10	3	5452887
X_98	static_vbp_16	1	5636767
X_98	static_vbp_16	2	5515735
X_98	static_vbp_16	3	5505025
X_98	dynamic_vbp	1	5488136
X_98	dynamic_vbp	2	5519354
X_98	dynamic_vbp	3	5503748
X_98	delta+dynamic_vbp	1	5569347
X_98	delta+dynamic_vbp	2	5621097
X_98	delta+dynamic_vbp	3	5662829
X_98	for+dynamic_vbp	1	5821498
X_98	for+dynamic_vbp	2	5769187
X_98	for+dynamic_vbp	3	5694877
X_97	static_vbp_27	1	5580856
X_97	static_vbp_27	2	5634381
X_97	static_vbp_27	3	5735310
X_97	static_vbp_28	1	5704626
X_97	static_vbp_28	2	5690400
X_97	static_vbp_28	3	5798926
X_97	static_vbp_32	1	5616026
X_97	static_vbp_32	2	5451152
X_97	static_vbp_32	3	5454979
X_97	dynamic_vbp	1	5494573
X_97	dynamic_vbp	2	5515115
X_97	dynamic_vbp	3	5470783
X_97	delta+dynamic_vbp	1	5556678
X_97	delta+dynamic_vbp	2	5675793
X_97	delta+dynamic_vbp	3	5572026
X_97	for+dynamic_vbp	1	5495585
X_97	for+dynamic_vbp	2	5533321
X_97	for+dynamic_vbp	3	5485368
X_105_0	static_vbp_25	1	5490262
X_105_0	static_vbp_25	2	5474693
X_105_0	static_vbp_25	3	5499763
X_105_0	static_vbp_26	1	5563936
X_105_0	static_vbp_26	2	5529007
X_105_0	static_vbp_26	3	5527914
X_105_0	static_vbp_32	1	5314907
X_105_0	static_vbp_32	2	5285442
X_105_0	static_vbp_32	3	5342585
X_105	static_vbp_25	1	5378271
X_105	static_vbp_25	2	5375377
X_105	static_vbp_25	3	5421672
X_105	static_vbp_26	1	5457730
X_105	static_vbp_26	2	5383033
X_105	static_vbp_26	3	5614349
X_105	static_vbp_32	1	5406779
X_105	static_vbp_32	2	5404468
X_105	static_vbp_32	3	5500932
X_105	dynamic_vbp	1	5505790
X_105	dynamic_vbp	2	5410486
X_105	dynamic_vbp	3	5509754
X_105	delta+dynamic_vbp	1	5456708
X_105	delta+dynamic_vbp	2	5467884
X_105	delta+dynamic_vbp	3	5436645
X_105	for+dynamic_vbp	1	5322573
X_105	for+dynamic_vbp	2	5339427
X_105	for+dynamic_vbp	3	5342519
X_128	static_vbp_12	1	5476166
X_128	static_vbp_12	2	5316082
X_128	static_vbp_12	3	5342790
X_128	static_vbp_16	1	5564794
X_128	static_vbp_16	2	5603962
X_128	static_vbp_16	3	5603675
X_128	dynamic_vbp	1	5346431
X_128	dynamic_vbp	2	5404427
X_128	dynamic_vbp	3	5371974
X_128	delta+dynamic_vbp	1	5468021
X_128	delta+dynamic_vbp	2	5621257
X_128	delta+dynamic_vbp	3	5534501
X_128	for+dynamic_vbp	1	5567925
X_128	for+dynamic_vbp	2	5299768
X_128	for+dynamic_vbp	3	5478669
X_127	static_vbp_17	1	5479089
X_127	static_vbp_17	2	5329541
X_127	static_vbp_17	3	5302840
X_127	static_vbp_18	1	5306287
X_127	static_vbp_18	2	5332650
X_127	static_vbp_18	3	5380867
X_127	static_vbp_24	1	5372309
X_127	static_vbp_24	2	5342586
X_127	static_vbp_24	3	5548723
X_127	static_vbp_32	1	5385435
X_127	static_vbp_32	2	5489778
X_127	static_vbp_32	3	5347157
X_127	dynamic_vbp	1	5497373
X_127	dynamic_vbp	2	5484684
X_127	dynamic_vbp	3	5393317
X_127	delta+dynamic_vbp	1	5552517
X_127	delta+dynamic_vbp	2	5503882
X_127	delta+dynamic_vbp	3	5602235
X_127	for+dynamic_vbp	1	5380109
X_127	for+dynamic_vbp	2	5360350
X_127	for+dynamic_vbp	3	5393621
X_136_0	static_vbp_9	1	5532489
X_136_0	static_vbp_9	2	5639840
X_136_0	static_vbp_9	3	5646723
X_136_0	static_vbp_10	1	5644276
X_136_0	static_vbp_10	2	5367819
X_136_0	static_vbp_10	3	5559898
X_136_0	static_vbp_16	1	5671191
X_136_0	static_vbp_16	2	5519580
X_136_0	static_vbp_16	3	5577790
X_136_1	static_vbp_9	1	5280903
X_136_1	static_vbp_9	2	5367403
X_136_1	static_vbp_9	3	5361266
X_136_1	static_vbp_10	1	5451206
X_136_1	static_vbp_10	2	5372738
X_136_1	static_vbp_10	3	5349143
X_136_1	static_vbp_16	1	5321058
X_136_1	static_vbp_16	2	5401409
X_136_1	static_vbp_16	3	5422318
X_138	static_vbp_11	1	5411010
X_138	static_vbp_11	2	5433346
X_138	static_vbp_11	3	5321299
X_138	static_vbp_12	1	5566684
X_138	static_vbp_12	2	5540240
X_138	static_vbp_12	3	5544326
X_138	static_vbp_16	1	5367234
X_138	static_vbp_16	2	5449905
X_138	static_vbp_16	3	5315829
C_140	static_vbp_5	1	5409257
C_140	static_vbp_5	2	5354664
C_140	static_vbp_5	3	5397966
C_140	static_vbp_6	1	5612139
C_140	static_vbp_6	2	5560574
C_140	static_vbp_6	3	5497323
C_140	static_vbp_8	1	5557803
C_140	static_vbp_8	2	5392878
C_140	static_vbp_8	3	5380960
C_140	dynamic_vbp	1	5331144
C_140	dynamic_vbp	2	5443359
C_140	dynamic_vbp	3	5294220
C_140	delta+dynamic_vbp	1	5356965
C_140	delta+dynamic_vbp	2	5437577
C_140	delta+dynamic_vbp	3	5326857
C_140	for+dynamic_vbp	1	5361938
C_140	for+dynamic_vbp	2	5406473
C_140	for+dynamic_vbp	3	5370170
X_132_0	static_vbp_24	1	5161112
X_132_0	static_vbp_24	2	5210286
X_132_0	static_vbp_24	3	5298777
X_132_0	static_vbp_32	1	5329155
X_132_0	static_vbp_32	2	5172003
X_132_0	static_vbp_32	3	5183144
X_132_1	static_vbp_24	1	5224492
X_132_1	static_vbp_24	2	5138578
X_132_1	static_vbp_24	3	5150808
X_132_1	static_vbp_32	1	5368584
X_132_1	static_vbp_32	2	5363762
X_132_1	static_vbp_32	3	5477891
