colName	format
lineorder.lo_discount	static_vbp_8
lineorder.lo_extendedprice	static_vbp_24
date.d_year	static_vbp_16
lineorder.lo_orderdate	static_vbp_25
date.d_datekey	static_vbp_26
lineorder.lo_quantity	static_vbp_8
C_47	uncompr
C_53_0	uncompr
C_53	uncompr
X_55	static_vbp_32
C_77	static_vbp_16
X_79	uncompr
X_81	uncompr
X_89_0	static_vbp_24
X_89	uncompr
X_90_0	static_vbp_8
X_90	uncompr
X_93	uncompr
X_96	uncompr
