colName	format	repetition	runtime
customer.c_city	uncompr	1	2060489
customer.c_city	uncompr	2	2067043
customer.c_city	uncompr	3	2089148
customer.c_city	static_vbp_8	1	2165655
customer.c_city	static_vbp_8	2	2126688
customer.c_city	static_vbp_8	3	2124894
customer.c_city	static_vbp_16	1	2046175
customer.c_city	static_vbp_16	2	2090768
customer.c_city	static_vbp_16	3	2165270
date.d_datekey	static_vbp_25	1	2105537
date.d_datekey	static_vbp_25	2	2184580
date.d_datekey	static_vbp_25	3	2086673
date.d_datekey	static_vbp_26	1	2070541
date.d_datekey	static_vbp_26	2	2091733
date.d_datekey	static_vbp_26	3	2201064
date.d_datekey	static_vbp_32	1	2133290
date.d_datekey	static_vbp_32	2	2165183
date.d_datekey	static_vbp_32	3	2162451
date.d_yearmonth	static_vbp_7	1	2084685
date.d_yearmonth	static_vbp_7	2	2149583
date.d_yearmonth	static_vbp_7	3	2092435
date.d_yearmonth	static_vbp_8	1	2125096
date.d_yearmonth	static_vbp_8	2	2368772
date.d_yearmonth	static_vbp_8	3	2162529
date.d_yearmonth	dynamic_vbp	1	2134360
date.d_yearmonth	dynamic_vbp	2	2064627
date.d_yearmonth	dynamic_vbp	3	2087357
date.d_yearmonth	delta+dynamic_vbp	1	2165982
date.d_yearmonth	delta+dynamic_vbp	2	2299808
date.d_yearmonth	delta+dynamic_vbp	3	2059883
date.d_yearmonth	for+dynamic_vbp	1	2343879
date.d_yearmonth	for+dynamic_vbp	2	2129243
date.d_yearmonth	for+dynamic_vbp	3	2231786
lineorder.lo_orderdate	static_vbp_25	1	2097664
lineorder.lo_orderdate	static_vbp_25	2	2089223
lineorder.lo_orderdate	static_vbp_25	3	2107963
lineorder.lo_orderdate	static_vbp_26	1	2206799
lineorder.lo_orderdate	static_vbp_26	2	2032165
lineorder.lo_orderdate	static_vbp_26	3	2029551
lineorder.lo_orderdate	static_vbp_32	1	2053253
lineorder.lo_orderdate	static_vbp_32	2	2141294
lineorder.lo_orderdate	static_vbp_32	3	2132946
supplier.s_suppkey	static_vbp_18	1	2127578
supplier.s_suppkey	static_vbp_18	2	2104789
supplier.s_suppkey	static_vbp_18	3	2122550
supplier.s_suppkey	static_vbp_24	1	2095369
supplier.s_suppkey	static_vbp_24	2	2113620
supplier.s_suppkey	static_vbp_24	3	2216917
supplier.s_suppkey	static_vbp_32	1	2165902
supplier.s_suppkey	static_vbp_32	2	2154476
supplier.s_suppkey	static_vbp_32	3	2051025
date.d_year	static_vbp_11	1	2258180
date.d_year	static_vbp_11	2	2170960
date.d_year	static_vbp_11	3	2218118
date.d_year	static_vbp_12	1	2104996
date.d_year	static_vbp_12	2	2084719
date.d_year	static_vbp_12	3	2232040
date.d_year	static_vbp_16	1	2227202
date.d_year	static_vbp_16	2	2245893
date.d_year	static_vbp_16	3	2089061
supplier.s_city	static_vbp_8	1	2118469
supplier.s_city	static_vbp_8	2	2331840
supplier.s_city	static_vbp_8	3	2091147
supplier.s_city	static_vbp_16	1	2085399
supplier.s_city	static_vbp_16	2	2110954
supplier.s_city	static_vbp_16	3	2143530
lineorder.lo_suppkey	static_vbp_18	1	2064652
lineorder.lo_suppkey	static_vbp_18	2	2121265
lineorder.lo_suppkey	static_vbp_18	3	2156442
lineorder.lo_suppkey	static_vbp_24	1	2174543
lineorder.lo_suppkey	static_vbp_24	2	2072070
lineorder.lo_suppkey	static_vbp_24	3	2117380
lineorder.lo_suppkey	static_vbp_32	1	2033130
lineorder.lo_suppkey	static_vbp_32	2	2048236
lineorder.lo_suppkey	static_vbp_32	3	2133296
lineorder.lo_revenue	static_vbp_24	1	2062623
lineorder.lo_revenue	static_vbp_24	2	2073134
lineorder.lo_revenue	static_vbp_24	3	2055962
lineorder.lo_revenue	static_vbp_32	1	2137147
lineorder.lo_revenue	static_vbp_32	2	2027439
lineorder.lo_revenue	static_vbp_32	3	2137161
lineorder.lo_custkey	static_vbp_22	1	1822536
lineorder.lo_custkey	static_vbp_22	2	1826060
lineorder.lo_custkey	static_vbp_22	3	1939117
lineorder.lo_custkey	static_vbp_24	1	1535181
lineorder.lo_custkey	static_vbp_24	2	1518606
lineorder.lo_custkey	static_vbp_24	3	1695495
lineorder.lo_custkey	static_vbp_32	1	1572874
lineorder.lo_custkey	static_vbp_32	2	1561964
lineorder.lo_custkey	static_vbp_32	3	1563522
lineorder.lo_custkey	dynamic_vbp	1	1921553
lineorder.lo_custkey	dynamic_vbp	2	1934222
lineorder.lo_custkey	dynamic_vbp	3	1939126
lineorder.lo_custkey	delta+dynamic_vbp	1	2217109
lineorder.lo_custkey	delta+dynamic_vbp	2	2259588
lineorder.lo_custkey	delta+dynamic_vbp	3	2246871
lineorder.lo_custkey	for+dynamic_vbp	1	1773589
lineorder.lo_custkey	for+dynamic_vbp	2	1761385
lineorder.lo_custkey	for+dynamic_vbp	3	1768836
customer.c_custkey	static_vbp_22	1	1622561
customer.c_custkey	static_vbp_22	2	1575128
customer.c_custkey	static_vbp_22	3	1575096
customer.c_custkey	static_vbp_24	1	1596990
customer.c_custkey	static_vbp_24	2	1586349
customer.c_custkey	static_vbp_24	3	1589028
customer.c_custkey	static_vbp_32	1	1587171
customer.c_custkey	static_vbp_32	2	1773874
customer.c_custkey	static_vbp_32	3	1585236
X_68	static_vbp_22	1	1629214
X_68	static_vbp_22	2	1661247
X_68	static_vbp_22	3	1627441
X_68	static_vbp_24	1	1749560
X_68	static_vbp_24	2	1561580
X_68	static_vbp_24	3	1793727
X_68	static_vbp_32	1	1853553
X_68	static_vbp_32	2	1570575
X_68	static_vbp_32	3	1621131
X_68	dynamic_vbp	1	1657470
X_68	dynamic_vbp	2	1652165
X_68	dynamic_vbp	3	1692355
X_68	delta+dynamic_vbp	1	1679645
X_68	delta+dynamic_vbp	2	1574126
X_68	delta+dynamic_vbp	3	1614327
X_68	for+dynamic_vbp	1	1602942
X_68	for+dynamic_vbp	2	1621346
X_68	for+dynamic_vbp	3	1696156
X_71	static_vbp_15	1	1679594
X_71	static_vbp_15	2	1619158
X_71	static_vbp_15	3	1615234
X_71	static_vbp_16	1	1626962
X_71	static_vbp_16	2	1667595
X_71	static_vbp_16	3	1678803
X_71	dynamic_vbp	1	1724696
X_71	dynamic_vbp	2	1715402
X_71	dynamic_vbp	3	1719283
X_71	delta+dynamic_vbp	1	1736711
X_71	delta+dynamic_vbp	2	1772171
X_71	delta+dynamic_vbp	3	1729435
X_71	for+dynamic_vbp	1	1846822
X_71	for+dynamic_vbp	2	1789764
X_71	for+dynamic_vbp	3	1845660
X_70	static_vbp_30	1	1627989
X_70	static_vbp_30	2	1718465
X_70	static_vbp_30	3	1738214
X_70	static_vbp_32	1	1612441
X_70	static_vbp_32	2	1612695
X_70	static_vbp_32	3	1809541
X_70	dynamic_vbp	1	1693535
X_70	dynamic_vbp	2	1713942
X_70	dynamic_vbp	3	1694217
X_70	delta+dynamic_vbp	1	1618161
X_70	delta+dynamic_vbp	2	1634563
X_70	delta+dynamic_vbp	3	1679191
X_70	for+dynamic_vbp	1	1689658
X_70	for+dynamic_vbp	2	1815767
X_70	for+dynamic_vbp	3	1666252
X_77	static_vbp_18	1	2063537
X_77	static_vbp_18	2	2303818
X_77	static_vbp_18	3	1953311
X_77	static_vbp_24	1	1907563
X_77	static_vbp_24	2	2001843
X_77	static_vbp_24	3	1939492
X_77	static_vbp_32	1	1576075
X_77	static_vbp_32	2	1608502
X_77	static_vbp_32	3	1586290
X_77	dynamic_vbp	1	1932575
X_77	dynamic_vbp	2	2024456
X_77	dynamic_vbp	3	2016061
X_77	delta+dynamic_vbp	1	1682937
X_77	delta+dynamic_vbp	2	1604988
X_77	delta+dynamic_vbp	3	1604455
X_77	for+dynamic_vbp	1	1607275
X_77	for+dynamic_vbp	2	1650601
X_77	for+dynamic_vbp	3	1714136
