colName	format	repetition	runtime
supplier.s_region	uncompr	1	7678269
supplier.s_region	uncompr	2	7456261
supplier.s_region	uncompr	3	7599975
supplier.s_region	static_vbp_3	1	7495137
supplier.s_region	static_vbp_3	2	7705237
supplier.s_region	static_vbp_3	3	7480190
supplier.s_region	static_vbp_4	1	7803145
supplier.s_region	static_vbp_4	2	7714976
supplier.s_region	static_vbp_4	3	7702571
supplier.s_region	static_vbp_8	1	7764448
supplier.s_region	static_vbp_8	2	7834659
supplier.s_region	static_vbp_8	3	7760173
supplier.s_region	dynamic_vbp	1	7495338
supplier.s_region	dynamic_vbp	2	7576097
supplier.s_region	dynamic_vbp	3	7573319
supplier.s_region	delta+dynamic_vbp	1	7609754
supplier.s_region	delta+dynamic_vbp	2	7668407
supplier.s_region	delta+dynamic_vbp	3	7462602
supplier.s_region	for+dynamic_vbp	1	7646745
supplier.s_region	for+dynamic_vbp	2	7542290
supplier.s_region	for+dynamic_vbp	3	7681779
lineorder.lo_revenue	static_vbp_24	1	7265854
lineorder.lo_revenue	static_vbp_24	2	7468842
lineorder.lo_revenue	static_vbp_24	3	7304332
lineorder.lo_revenue	static_vbp_32	1	7366945
lineorder.lo_revenue	static_vbp_32	2	7423078
lineorder.lo_revenue	static_vbp_32	3	7396541
date.d_year	static_vbp_11	1	7616071
date.d_year	static_vbp_11	2	7561288
date.d_year	static_vbp_11	3	7548780
date.d_year	static_vbp_12	1	7370118
date.d_year	static_vbp_12	2	7408125
date.d_year	static_vbp_12	3	7538456
date.d_year	static_vbp_16	1	7718558
date.d_year	static_vbp_16	2	7526448
date.d_year	static_vbp_16	3	7641529
lineorder.lo_orderdate	static_vbp_25	1	7261555
lineorder.lo_orderdate	static_vbp_25	2	7040727
lineorder.lo_orderdate	static_vbp_25	3	7028465
lineorder.lo_orderdate	static_vbp_26	1	7025618
lineorder.lo_orderdate	static_vbp_26	2	6998565
lineorder.lo_orderdate	static_vbp_26	3	7094288
lineorder.lo_orderdate	static_vbp_32	1	7100133
lineorder.lo_orderdate	static_vbp_32	2	7251982
lineorder.lo_orderdate	static_vbp_32	3	7074015
part.p_partkey	static_vbp_21	1	7490515
part.p_partkey	static_vbp_21	2	7649085
part.p_partkey	static_vbp_21	3	7435134
part.p_partkey	static_vbp_22	1	7422881
part.p_partkey	static_vbp_22	2	7275797
part.p_partkey	static_vbp_22	3	7262127
part.p_partkey	static_vbp_24	1	7259728
part.p_partkey	static_vbp_24	2	7359684
part.p_partkey	static_vbp_24	3	7255593
part.p_partkey	static_vbp_32	1	7057610
part.p_partkey	static_vbp_32	2	7128381
part.p_partkey	static_vbp_32	3	7059438
part.p_brand	static_vbp_10	1	7309143
part.p_brand	static_vbp_10	2	7285489
part.p_brand	static_vbp_10	3	7402132
part.p_brand	static_vbp_16	1	7320624
part.p_brand	static_vbp_16	2	7324991
part.p_brand	static_vbp_16	3	7298122
date.d_datekey	static_vbp_25	1	7291542
date.d_datekey	static_vbp_25	2	7323893
date.d_datekey	static_vbp_25	3	7247217
date.d_datekey	static_vbp_26	1	7249763
date.d_datekey	static_vbp_26	2	7249298
date.d_datekey	static_vbp_26	3	7245393
date.d_datekey	static_vbp_32	1	7264623
date.d_datekey	static_vbp_32	2	7252737
date.d_datekey	static_vbp_32	3	7278057
date.d_datekey	dynamic_vbp	1	7070891
date.d_datekey	dynamic_vbp	2	7197634
date.d_datekey	dynamic_vbp	3	7084734
date.d_datekey	delta+dynamic_vbp	1	7337703
date.d_datekey	delta+dynamic_vbp	2	7304861
date.d_datekey	delta+dynamic_vbp	3	7245971
date.d_datekey	for+dynamic_vbp	1	7253680
date.d_datekey	for+dynamic_vbp	2	7244327
date.d_datekey	for+dynamic_vbp	3	7341994
lineorder.lo_suppkey	static_vbp_18	1	6999212
lineorder.lo_suppkey	static_vbp_18	2	7067687
lineorder.lo_suppkey	static_vbp_18	3	6914613
lineorder.lo_suppkey	static_vbp_24	1	7105636
lineorder.lo_suppkey	static_vbp_24	2	6873282
lineorder.lo_suppkey	static_vbp_24	3	7011647
lineorder.lo_suppkey	static_vbp_32	1	6749940
lineorder.lo_suppkey	static_vbp_32	2	6834132
lineorder.lo_suppkey	static_vbp_32	3	6794218
lineorder.lo_suppkey	dynamic_vbp	1	7206763
lineorder.lo_suppkey	dynamic_vbp	2	7117039
lineorder.lo_suppkey	dynamic_vbp	3	7120332
lineorder.lo_suppkey	delta+dynamic_vbp	1	6796788
lineorder.lo_suppkey	delta+dynamic_vbp	2	6829030
lineorder.lo_suppkey	delta+dynamic_vbp	3	6817486
lineorder.lo_suppkey	for+dynamic_vbp	1	6344320
lineorder.lo_suppkey	for+dynamic_vbp	2	6361964
lineorder.lo_suppkey	for+dynamic_vbp	3	6372088
lineorder.lo_partkey	static_vbp_20	1	6062614
lineorder.lo_partkey	static_vbp_20	2	6117718
lineorder.lo_partkey	static_vbp_20	3	6063368
lineorder.lo_partkey	static_vbp_24	1	6377363
lineorder.lo_partkey	static_vbp_24	2	6188355
lineorder.lo_partkey	static_vbp_24	3	6214665
lineorder.lo_partkey	static_vbp_32	1	6180039
lineorder.lo_partkey	static_vbp_32	2	6169973
