colName	format	repetition	runtime
lineorder.lo_discount	uncompr	1	7289048
lineorder.lo_discount	uncompr	2	7288516
lineorder.lo_discount	uncompr	3	7267772
lineorder.lo_discount	static_vbp_4	1	6814045
lineorder.lo_discount	static_vbp_4	2	6790962
lineorder.lo_discount	static_vbp_4	3	6788984
lineorder.lo_discount	static_vbp_8	1	6732016
lineorder.lo_discount	static_vbp_8	2	6730009
lineorder.lo_discount	static_vbp_8	3	6727040
lineorder.lo_extendedprice	static_vbp_24	1	6622106
lineorder.lo_extendedprice	static_vbp_24	2	6621506
lineorder.lo_extendedprice	static_vbp_24	3	6616638
lineorder.lo_extendedprice	static_vbp_32	1	6659555
lineorder.lo_extendedprice	static_vbp_32	2	6646745
lineorder.lo_extendedprice	static_vbp_32	3	6666230
date.d_year	static_vbp_11	1	6683050
date.d_year	static_vbp_11	2	6657455
date.d_year	static_vbp_11	3	6668266
date.d_year	static_vbp_12	1	6519955
date.d_year	static_vbp_12	2	6519067
date.d_year	static_vbp_12	3	6519843
date.d_year	static_vbp_16	1	6497426
date.d_year	static_vbp_16	2	6497026
date.d_year	static_vbp_16	3	6503089
date.d_year	dynamic_vbp	1	6639789
date.d_year	dynamic_vbp	2	6646029
date.d_year	dynamic_vbp	3	6635274
date.d_year	delta+dynamic_vbp	1	6507560
date.d_year	delta+dynamic_vbp	2	6509594
date.d_year	delta+dynamic_vbp	3	6508476
date.d_year	for+dynamic_vbp	1	6581831
date.d_year	for+dynamic_vbp	2	6575282
date.d_year	for+dynamic_vbp	3	6585694
lineorder.lo_orderdate	static_vbp_25	1	6344828
lineorder.lo_orderdate	static_vbp_25	2	6348484
lineorder.lo_orderdate	static_vbp_25	3	6351548
lineorder.lo_orderdate	static_vbp_26	1	6357418
lineorder.lo_orderdate	static_vbp_26	2	6365598
lineorder.lo_orderdate	static_vbp_26	3	6347265
lineorder.lo_orderdate	static_vbp_32	1	6371020
lineorder.lo_orderdate	static_vbp_32	2	6369769
lineorder.lo_orderdate	static_vbp_32	3	6376248
date.d_datekey	static_vbp_25	1	6486577
date.d_datekey	static_vbp_25	2	6421258
date.d_datekey	static_vbp_25	3	6481822
date.d_datekey	static_vbp_26	1	6320872
date.d_datekey	static_vbp_26	2	6317313
date.d_datekey	static_vbp_26	3	6310995
date.d_datekey	static_vbp_32	1	6340322
date.d_datekey	static_vbp_32	2	6333759
date.d_datekey	static_vbp_32	3	6346886
lineorder.lo_quantity	static_vbp_6	1	6163112
lineorder.lo_quantity	static_vbp_6	2	6161249
lineorder.lo_quantity	static_vbp_6	3	6180824
lineorder.lo_quantity	static_vbp_8	1	6119030
lineorder.lo_quantity	static_vbp_8	2	6104680
lineorder.lo_quantity	static_vbp_8	3	6112005
lineorder.lo_quantity	dynamic_vbp	1	6180187
lineorder.lo_quantity	dynamic_vbp	2	6202045
lineorder.lo_quantity	dynamic_vbp	3	6169464
lineorder.lo_quantity	delta+dynamic_vbp	1	6665206
lineorder.lo_quantity	delta+dynamic_vbp	2	6672056
lineorder.lo_quantity	delta+dynamic_vbp	3	6664835
lineorder.lo_quantity	for+dynamic_vbp	1	6344710
lineorder.lo_quantity	for+dynamic_vbp	2	6382081
lineorder.lo_quantity	for+dynamic_vbp	3	6376238
X_55	static_vbp_25	1	6047276
X_55	static_vbp_25	2	6136792
X_55	static_vbp_25	3	6150304
X_55	static_vbp_26	1	6154061
X_55	static_vbp_26	2	6190774
X_55	static_vbp_26	3	6168714
X_55	static_vbp_32	1	6068017
X_55	static_vbp_32	2	6039718
X_55	static_vbp_32	3	6032593
X_55	dynamic_vbp	1	6080186
X_55	dynamic_vbp	2	6123633
X_55	dynamic_vbp	3	6105055
X_55	delta+dynamic_vbp	1	6219311
X_55	delta+dynamic_vbp	2	6214034
X_55	delta+dynamic_vbp	3	6239893
X_55	for+dynamic_vbp	1	6067784
X_55	for+dynamic_vbp	2	6076416
X_55	for+dynamic_vbp	3	6095879
C_77	static_vbp_10	1	6130530
C_77	static_vbp_10	2	6184146
C_77	static_vbp_10	3	6146765
C_77	static_vbp_16	1	6033470
C_77	static_vbp_16	2	6046236
C_77	static_vbp_16	3	6019466
C_77	dynamic_vbp	1	6161209
C_77	dynamic_vbp	2	6168228
C_77	dynamic_vbp	3	6145620
C_77	delta+dynamic_vbp	1	6077366
C_77	delta+dynamic_vbp	2	6004447
C_77	delta+dynamic_vbp	3	6066266
C_77	for+dynamic_vbp	1	6134880
C_77	for+dynamic_vbp	2	6150867
C_77	for+dynamic_vbp	3	6177904
X_79	static_vbp_25	1	6353562
X_79	static_vbp_25	2	6352648
X_79	static_vbp_25	3	6350168
X_79	static_vbp_26	1	6072383
X_79	static_vbp_26	2	6014588
X_79	static_vbp_26	3	6062999
X_79	static_vbp_32	1	6202982
X_79	static_vbp_32	2	6220334
X_79	static_vbp_32	3	6169556
X_79	dynamic_vbp	1	6058853
X_79	dynamic_vbp	2	6058750
X_79	dynamic_vbp	3	6056582
X_79	delta+dynamic_vbp	1	6162434
X_79	delta+dynamic_vbp	2	6173794
X_79	delta+dynamic_vbp	3	6182555
X_79	for+dynamic_vbp	1	6074885
X_79	for+dynamic_vbp	2	6065746
X_79	for+dynamic_vbp	3	6088896
X_81	static_vbp_27	1	6026478
X_81	static_vbp_27	2	6036268
X_81	static_vbp_27	3	6058452
X_81	static_vbp_28	1	6109568
X_81	static_vbp_28	2	6140765
X_81	static_vbp_28	3	6122062
X_81	static_vbp_32	1	6094963
X_81	static_vbp_32	2	6112512
X_81	static_vbp_32	3	6148744
X_81	dynamic_vbp	1	6115123
X_81	dynamic_vbp	2	6114692
X_81	dynamic_vbp	3	6081672
X_81	delta+dynamic_vbp	1	6108058
X_81	delta+dynamic_vbp	2	6072420
X_81	delta+dynamic_vbp	3	6084131
X_81	for+dynamic_vbp	1	6122935
X_81	for+dynamic_vbp	2	6116028
X_81	for+dynamic_vbp	3	6068539
X_89_0	static_vbp_23	1	6000197
X_89_0	static_vbp_23	2	6015307
X_89_0	static_vbp_23	3	6026482
X_89_0	static_vbp_24	1	5933703
X_89_0	static_vbp_24	2	5928634
X_89_0	static_vbp_24	3	5904098
X_89_0	static_vbp_32	1	5943476
X_89_0	static_vbp_32	2	5956843
X_89_0	static_vbp_32	3	5949429
X_90_0	static_vbp_2	1	5716300
X_90_0	static_vbp_2	2	5680973
X_90_0	static_vbp_2	3	5694246
X_90_0	static_vbp_8	1	5670466
X_90_0	static_vbp_8	2	5687812
X_90_0	static_vbp_8	3	5665798
