colName	format	repetition	runtime
date.d_year	uncompr	1	29264977
date.d_year	uncompr	2	29023008
date.d_year	uncompr	3	28969434
date.d_year	static_vbp_11	1	28524684
date.d_year	static_vbp_11	2	28550319
date.d_year	static_vbp_11	3	28596987
date.d_year	static_vbp_12	1	28829024
date.d_year	static_vbp_12	2	28814273
date.d_year	static_vbp_12	3	28880034
date.d_year	static_vbp_16	1	28520587
date.d_year	static_vbp_16	2	28538761
date.d_year	static_vbp_16	3	28641413
customer.c_nation	static_vbp_5	1	28851789
customer.c_nation	static_vbp_5	2	28815954
customer.c_nation	static_vbp_5	3	28850468
customer.c_nation	static_vbp_6	1	28852059
customer.c_nation	static_vbp_6	2	28807728
customer.c_nation	static_vbp_6	3	28851187
customer.c_nation	static_vbp_8	1	28625262
customer.c_nation	static_vbp_8	2	28584495
customer.c_nation	static_vbp_8	3	28571373
supplier.s_nation	static_vbp_5	1	28586140
supplier.s_nation	static_vbp_5	2	28607352
supplier.s_nation	static_vbp_5	3	28642575
supplier.s_nation	static_vbp_6	1	28539972
supplier.s_nation	static_vbp_6	2	28587117
supplier.s_nation	static_vbp_6	3	28586205
supplier.s_nation	static_vbp_8	1	28860607
supplier.s_nation	static_vbp_8	2	28837395
supplier.s_nation	static_vbp_8	3	28773103
customer.c_custkey	static_vbp_22	1	28785950
customer.c_custkey	static_vbp_22	2	28800095
customer.c_custkey	static_vbp_22	3	28786385
customer.c_custkey	static_vbp_24	1	28849422
customer.c_custkey	static_vbp_24	2	28820943
customer.c_custkey	static_vbp_24	3	28835615
customer.c_custkey	static_vbp_32	1	28568429
customer.c_custkey	static_vbp_32	2	28561797
customer.c_custkey	static_vbp_32	3	28612136
customer.c_region	static_vbp_3	1	28602223
customer.c_region	static_vbp_3	2	28550420
customer.c_region	static_vbp_3	3	28552826
customer.c_region	static_vbp_4	1	28529162
customer.c_region	static_vbp_4	2	28582176
customer.c_region	static_vbp_4	3	28574733
customer.c_region	static_vbp_8	1	28553993
customer.c_region	static_vbp_8	2	28545688
customer.c_region	static_vbp_8	3	28581177
customer.c_region	dynamic_vbp	1	28622582
customer.c_region	dynamic_vbp	2	28591663
customer.c_region	dynamic_vbp	3	28603676
customer.c_region	delta+dynamic_vbp	1	28843080
customer.c_region	delta+dynamic_vbp	2	28817045
customer.c_region	delta+dynamic_vbp	3	28806494
customer.c_region	for+dynamic_vbp	1	28593023
customer.c_region	for+dynamic_vbp	2	28653630
customer.c_region	for+dynamic_vbp	3	28615781
lineorder.lo_custkey	static_vbp_22	1	28520553
lineorder.lo_custkey	static_vbp_22	2	28447431
lineorder.lo_custkey	static_vbp_22	3	28449570
lineorder.lo_custkey	static_vbp_24	1	28457581
lineorder.lo_custkey	static_vbp_24	2	28434299
lineorder.lo_custkey	static_vbp_24	3	28409581
lineorder.lo_custkey	static_vbp_32	1	28734339
lineorder.lo_custkey	static_vbp_32	2	28710494
lineorder.lo_custkey	static_vbp_32	3	28642581
supplier.s_suppkey	static_vbp_18	1	28430486
supplier.s_suppkey	static_vbp_18	2	28413355
supplier.s_suppkey	static_vbp_18	3	28416930
supplier.s_suppkey	static_vbp_24	1	28509787
supplier.s_suppkey	static_vbp_24	2	28513789
supplier.s_suppkey	static_vbp_24	3	28489369
supplier.s_suppkey	static_vbp_32	1	28645579
supplier.s_suppkey	static_vbp_32	2	28691441
supplier.s_suppkey	static_vbp_32	3	28627431
supplier.s_region	static_vbp_3	1	28642639
supplier.s_region	static_vbp_3	2	28625498
supplier.s_region	static_vbp_3	3	28624401
supplier.s_region	static_vbp_4	1	28669014
supplier.s_region	static_vbp_4	2	28636421
supplier.s_region	static_vbp_4	3	28656611
supplier.s_region	static_vbp_8	1	28471193
supplier.s_region	static_vbp_8	2	28411834
supplier.s_region	static_vbp_8	3	28514365
supplier.s_region	dynamic_vbp	1	28435105
supplier.s_region	dynamic_vbp	2	28431238
supplier.s_region	dynamic_vbp	3	28442868
supplier.s_region	delta+dynamic_vbp	1	28708108
supplier.s_region	delta+dynamic_vbp	2	28696386
supplier.s_region	delta+dynamic_vbp	3	28688538
supplier.s_region	for+dynamic_vbp	1	28450759
supplier.s_region	for+dynamic_vbp	2	28476336
supplier.s_region	for+dynamic_vbp	3	28438922
lineorder.lo_revenue	static_vbp_24	1	28613047
lineorder.lo_revenue	static_vbp_24	2	28524999
lineorder.lo_revenue	static_vbp_24	3	28555580
lineorder.lo_revenue	static_vbp_32	1	28567422
lineorder.lo_revenue	static_vbp_32	2	28501464
