LogFilename: 2020-06-01-21:39:16_monitoringLog
JSonLogFilename: 2020-06-01-21:39:16_monitoringLog
[MEA]
colName	formatWithBw	formatWithoutBw	valueCount	valueCountCompr	sizeUsedByte	sizeComprByte
X_107	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	1533	1024	23208	2368
C_101	uncompr_f	uncompr_f	785	0	6280	0
C_101	static_vbp_f<vbp_l<18, 8> >	static_vbp_f<vbp_l<bw, 8> >	785	512	5640	1152
C_101	dynamic_vbp_f<512, 64, 8>	dynamic_vbp_f<512, 64, 8>	785	512	11720	1216
C_101	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	785	0	22920	0
C_101	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	785	0	23048	0
C_165	uncompr_f	uncompr_f	6	0	48	0
C_165	static_vbp_f<vbp_l<4, 8> >	static_vbp_f<vbp_l<bw, 8> >	6	0	560	0
C_165	dynamic_vbp_f<512, 64, 8>	dynamic_vbp_f<512, 64, 8>	6	0	8368	0
C_165	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	6	0	16688	0
C_165	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	6	0	16816	0
X_157	uncompr_f	uncompr_f	33595	0	268760	0
X_157	static_vbp_f<vbp_l<24, 8> >	static_vbp_f<vbp_l<bw, 8> >	33595	33280	105432	99840
X_157	dynamic_vbp_f<512, 64, 8>	dynamic_vbp_f<512, 64, 8>	33595	33280	110808	99968
X_157	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	33595	32768	287448	264192
X_157	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	33595	32768	123992	100608
X_159_0	uncompr_f	uncompr_f	24177	0	193416	0
X_159_0	static_vbp_f<vbp_l<8, 8> >	static_vbp_f<vbp_l<bw, 8> >	24177	24064	25992	24064
X_159_0	dynamic_vbp_f<512, 64, 8>	dynamic_vbp_f<512, 64, 8>	24177	24064	33352	24128
X_159_0	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	24177	23552	211528	189888
X_159_0	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	24177	23552	32264	10496
C_63	uncompr_f	uncompr_f	12037	0	96296	0
C_63	static_vbp_f<vbp_l<22, 8> >	static_vbp_f<vbp_l<bw, 8> >	12037	11776	37288	32384
C_63	dynamic_vbp_f<512, 64, 8>	dynamic_vbp_f<512, 64, 8>	12037	11776	40872	30464
C_63	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	12037	11264	41576	18752
C_63	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	12037	11264	48616	25664
X_69	uncompr_f	uncompr_f	24177	0	193416	0
X_69	static_vbp_f<vbp_l<22, 8> >	static_vbp_f<vbp_l<bw, 8> >	24177	24064	69896	66176
X_69	dynamic_vbp_f<512, 64, 8>	dynamic_vbp_f<512, 64, 8>	24177	24064	71432	62208
X_69	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	24177	23552	57800	36160
X_69	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	24177	23552	72392	50624
C_171	uncompr_f	uncompr_f	24	0	192	0
C_171	static_vbp_f<vbp_l<6, 8> >	static_vbp_f<vbp_l<bw, 8> >	24	0	960	0
C_171	dynamic_vbp_f<512, 64, 8>	dynamic_vbp_f<512, 64, 8>	24	0	8512	0
C_171	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	delta_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	24	0	16832	0
C_171	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	for_f<1024, 8, dynamic_vbp_f<512, 64, 8> >	24	0	16960	0
[RES]
225,221,1994,4914900697
225,225,1992,4785202000
225,225,1997,4747269024
221,225,1995,4904209322
225,221,1996,5188620173
225,221,1992,5423560736
221,225,1997,4888049228
221,221,1997,5272531274
225,225,1995,4949082775
225,225,1994,4962357424
225,221,1993,5332551328
221,221,1993,5261380857
221,221,1992,5233696052
221,225,1992,5054627830
225,225,1993,5005609187
225,225,1996,4967689940
221,221,1994,4965015326
221,225,1993,4853227952
221,225,1996,4670662917
221,221,1995,5330754261
221,225,1994,4895486672
225,221,1997,5127746206
225,221,1995,5124724392
221,221,1996,5349095148
