colName	format	repetition	runtime
supplier.s_region	uncompr	1	7528933
supplier.s_region	uncompr	2	7484832
supplier.s_region	uncompr	3	7492912
supplier.s_region	static_vbp_3	1	7381291
supplier.s_region	static_vbp_3	2	7498165
supplier.s_region	static_vbp_3	3	7575482
supplier.s_region	static_vbp_4	1	7622938
supplier.s_region	static_vbp_4	2	7623757
supplier.s_region	static_vbp_4	3	7863488
supplier.s_region	static_vbp_8	1	7670217
supplier.s_region	static_vbp_8	2	7706087
supplier.s_region	static_vbp_8	3	7580750
supplier.s_region	dynamic_vbp	1	7529532
supplier.s_region	dynamic_vbp	2	7519453
supplier.s_region	dynamic_vbp	3	7505661
supplier.s_region	delta+dynamic_vbp	1	7489750
supplier.s_region	delta+dynamic_vbp	2	7488924
supplier.s_region	delta+dynamic_vbp	3	7565308
supplier.s_region	for+dynamic_vbp	1	7497373
supplier.s_region	for+dynamic_vbp	2	7602506
supplier.s_region	for+dynamic_vbp	3	7596692
lineorder.lo_revenue	static_vbp_24	1	7403756
lineorder.lo_revenue	static_vbp_24	2	7457901
lineorder.lo_revenue	static_vbp_24	3	7560178
lineorder.lo_revenue	static_vbp_32	1	7561900
lineorder.lo_revenue	static_vbp_32	2	7630278
lineorder.lo_revenue	static_vbp_32	3	7800673
date.d_year	static_vbp_11	1	7734031
date.d_year	static_vbp_11	2	7728482
date.d_year	static_vbp_11	3	7693404
date.d_year	static_vbp_12	1	7476218
date.d_year	static_vbp_12	2	7479972
date.d_year	static_vbp_12	3	7518262
date.d_year	static_vbp_16	1	7423323
date.d_year	static_vbp_16	2	7435001
date.d_year	static_vbp_16	3	7360154
lineorder.lo_orderdate	static_vbp_25	1	7280826
lineorder.lo_orderdate	static_vbp_25	2	7213003
lineorder.lo_orderdate	static_vbp_25	3	7315966
lineorder.lo_orderdate	static_vbp_26	1	7303177
lineorder.lo_orderdate	static_vbp_26	2	7371627
lineorder.lo_orderdate	static_vbp_26	3	7363078
lineorder.lo_orderdate	static_vbp_32	1	7452815
lineorder.lo_orderdate	static_vbp_32	2	7431532
lineorder.lo_orderdate	static_vbp_32	3	7459218
part.p_partkey	static_vbp_21	1	7704292
part.p_partkey	static_vbp_21	2	7578163
part.p_partkey	static_vbp_21	3	7640282
part.p_partkey	static_vbp_22	1	7710793
part.p_partkey	static_vbp_22	2	7574212
part.p_partkey	static_vbp_22	3	7715307
part.p_partkey	static_vbp_24	1	7393367
part.p_partkey	static_vbp_24	2	7574923
part.p_partkey	static_vbp_24	3	7421099
part.p_partkey	static_vbp_32	1	7523505
part.p_partkey	static_vbp_32	2	7505052
part.p_partkey	static_vbp_32	3	7477744
part.p_brand	static_vbp_10	1	7484816
part.p_brand	static_vbp_10	2	7475629
part.p_brand	static_vbp_10	3	7506111
part.p_brand	static_vbp_16	1	7410229
part.p_brand	static_vbp_16	2	7426973
part.p_brand	static_vbp_16	3	7494752
date.d_datekey	static_vbp_25	1	7575629
date.d_datekey	static_vbp_25	2	7430983
date.d_datekey	static_vbp_25	3	7430310
date.d_datekey	static_vbp_26	1	7706961
date.d_datekey	static_vbp_26	2	7783800
date.d_datekey	static_vbp_26	3	7755848
date.d_datekey	static_vbp_32	1	7430445
date.d_datekey	static_vbp_32	2	7498767
date.d_datekey	static_vbp_32	3	7446332
date.d_datekey	dynamic_vbp	1	7679421
date.d_datekey	dynamic_vbp	2	7785231
date.d_datekey	dynamic_vbp	3	7785702
date.d_datekey	delta+dynamic_vbp	1	7623705
date.d_datekey	delta+dynamic_vbp	2	7698504
date.d_datekey	delta+dynamic_vbp	3	7629957
date.d_datekey	for+dynamic_vbp	1	7354322
date.d_datekey	for+dynamic_vbp	2	7489066
date.d_datekey	for+dynamic_vbp	3	7492053
lineorder.lo_suppkey	static_vbp_18	1	7261954
lineorder.lo_suppkey	static_vbp_18	2	7352455
lineorder.lo_suppkey	static_vbp_18	3	7330492
lineorder.lo_suppkey	static_vbp_24	1	7337121
lineorder.lo_suppkey	static_vbp_24	2	7143410
lineorder.lo_suppkey	static_vbp_24	3	7203670
lineorder.lo_suppkey	static_vbp_32	1	7284613
lineorder.lo_suppkey	static_vbp_32	2	7070699
lineorder.lo_suppkey	static_vbp_32	3	7149194
lineorder.lo_suppkey	dynamic_vbp	1	7894431
lineorder.lo_suppkey	dynamic_vbp	2	7801599
lineorder.lo_suppkey	dynamic_vbp	3	8037273
lineorder.lo_suppkey	delta+dynamic_vbp	1	7222746
lineorder.lo_suppkey	delta+dynamic_vbp	2	7303453
lineorder.lo_suppkey	delta+dynamic_vbp	3	7238362
lineorder.lo_suppkey	for+dynamic_vbp	1	6782510
lineorder.lo_suppkey	for+dynamic_vbp	2	6829983
lineorder.lo_suppkey	for+dynamic_vbp	3	6665892
lineorder.lo_partkey	static_vbp_20	1	7543533
lineorder.lo_partkey	static_vbp_20	2	7726122
lineorder.lo_partkey	static_vbp_20	3	7880633
lineorder.lo_partkey	static_vbp_24	1	8048665
lineorder.lo_partkey	static_vbp_24	2	8167009
lineorder.lo_partkey	static_vbp_24	3	7728214
lineorder.lo_partkey	static_vbp_32	1	7640420
lineorder.lo_partkey	static_vbp_32	2	8071661
lineorder.lo_partkey	static_vbp_32	3	7736883
supplier.s_suppkey	static_vbp_18	1	7655802
supplier.s_suppkey	static_vbp_18	2	7548398
supplier.s_suppkey	static_vbp_18	3	7583527
supplier.s_suppkey	static_vbp_24	1	7463619
supplier.s_suppkey	static_vbp_24	2	7757916
supplier.s_suppkey	static_vbp_24	3	7415895
supplier.s_suppkey	static_vbp_32	1	7633430
supplier.s_suppkey	static_vbp_32	2	7563638
supplier.s_suppkey	static_vbp_32	3	7908305
C_60	static_vbp_18	1	7480952
C_60	static_vbp_18	2	7851201
C_60	static_vbp_18	3	7742460
C_60	static_vbp_24	1	7645739
C_60	static_vbp_24	2	7469453
C_60	static_vbp_24	3	7659068
C_60	static_vbp_32	1	8067891
C_60	static_vbp_32	2	7840168
C_60	static_vbp_32	3	7612048
C_60	dynamic_vbp	1	7326332
C_60	dynamic_vbp	2	7450952
C_60	dynamic_vbp	3	7330003
C_60	delta+dynamic_vbp	1	7732532
C_60	delta+dynamic_vbp	2	7811878
C_60	delta+dynamic_vbp	3	8060678
C_60	for+dynamic_vbp	1	7540702
C_60	for+dynamic_vbp	2	7958053
C_60	for+dynamic_vbp	3	7618393
X_62	static_vbp_18	1	7709022
X_62	static_vbp_18	2	7783785
X_62	static_vbp_18	3	7771598
X_62	static_vbp_24	1	7897201
X_62	static_vbp_24	2	7743385
X_62	static_vbp_24	3	7583553
X_62	static_vbp_32	1	7757621
X_62	static_vbp_32	2	7656870
X_62	static_vbp_32	3	7632241
X_62	dynamic_vbp	1	7664587
X_62	dynamic_vbp	2	7608400
X_62	dynamic_vbp	3	7581670
X_62	delta+dynamic_vbp	1	7723862
X_62	delta+dynamic_vbp	2	7826964
X_62	delta+dynamic_vbp	3	7592234
X_62	for+dynamic_vbp	1	7430006
X_62	for+dynamic_vbp	2	7428860
X_62	for+dynamic_vbp	3	7650635
X_64	static_vbp_30	1	7137679
X_64	static_vbp_30	2	7258886
X_64	static_vbp_30	3	7278114
X_64	static_vbp_32	1	7186055
X_64	static_vbp_32	2	7594445
X_64	static_vbp_32	3	7759404
X_64	dynamic_vbp	1	6959763
X_64	dynamic_vbp	2	7216856
X_64	dynamic_vbp	3	7271964
X_64	delta+dynamic_vbp	1	7269863
