colName	format
lineorder.lo_discount	uncompr
lineorder.lo_extendedprice	uncompr
date.d_year	dynamic_vbp
lineorder.lo_orderdate	uncompr
date.d_datekey	uncompr
lineorder.lo_quantity	delta+dynamic_vbp
C_47	uncompr
C_53_0	uncompr
C_53	uncompr
X_55	uncompr
C_77	uncompr
X_79	static_vbp_32
X_81	uncompr
X_89_0	uncompr
X_89	uncompr
X_90_0	uncompr
X_90	uncompr
X_93	uncompr
X_96	uncompr
