colName	format	repetition	runtime
lineorder.lo_discount	uncompr	1	4310566
lineorder.lo_discount	uncompr	2	4313127
lineorder.lo_discount	uncompr	3	4303541
lineorder.lo_discount	static_vbp_4	1	3843174
lineorder.lo_discount	static_vbp_4	2	3832111
lineorder.lo_discount	static_vbp_4	3	3823669
lineorder.lo_discount	static_vbp_8	1	3860554
lineorder.lo_discount	static_vbp_8	2	3852742
lineorder.lo_discount	static_vbp_8	3	3852624
lineorder.lo_quantity	static_vbp_6	1	4048762
lineorder.lo_quantity	static_vbp_6	2	4050849
lineorder.lo_quantity	static_vbp_6	3	4074209
lineorder.lo_quantity	static_vbp_8	1	4068409
lineorder.lo_quantity	static_vbp_8	2	4033801
lineorder.lo_quantity	static_vbp_8	3	4031787
lineorder.lo_quantity	dynamic_vbp	1	4110481
lineorder.lo_quantity	dynamic_vbp	2	4119234
lineorder.lo_quantity	dynamic_vbp	3	4083904
lineorder.lo_quantity	delta+dynamic_vbp	1	4561319
lineorder.lo_quantity	delta+dynamic_vbp	2	4568313
lineorder.lo_quantity	delta+dynamic_vbp	3	4608629
lineorder.lo_quantity	for+dynamic_vbp	1	4161162
lineorder.lo_quantity	for+dynamic_vbp	2	4209951
lineorder.lo_quantity	for+dynamic_vbp	3	4210512
lineorder.lo_orderdate	static_vbp_25	1	4539352
lineorder.lo_orderdate	static_vbp_25	2	4492385
lineorder.lo_orderdate	static_vbp_25	3	4508424
lineorder.lo_orderdate	static_vbp_26	1	4510071
lineorder.lo_orderdate	static_vbp_26	2	4488134
lineorder.lo_orderdate	static_vbp_26	3	4520690
lineorder.lo_orderdate	static_vbp_32	1	4484084
lineorder.lo_orderdate	static_vbp_32	2	4501114
lineorder.lo_orderdate	static_vbp_32	3	4501832
date.d_year	static_vbp_11	1	4574386
date.d_year	static_vbp_11	2	4548314
date.d_year	static_vbp_11	3	4581944
date.d_year	static_vbp_12	1	4617458
date.d_year	static_vbp_12	2	4565334
date.d_year	static_vbp_12	3	4551220
date.d_year	static_vbp_16	1	4613225
date.d_year	static_vbp_16	2	4575867
date.d_year	static_vbp_16	3	4544241
date.d_year	dynamic_vbp	1	4593616
date.d_year	dynamic_vbp	2	4569238
date.d_year	dynamic_vbp	3	4540429
date.d_year	delta+dynamic_vbp	1	4564597
date.d_year	delta+dynamic_vbp	2	4569161
date.d_year	delta+dynamic_vbp	3	4558226
date.d_year	for+dynamic_vbp	1	4536970
date.d_year	for+dynamic_vbp	2	4529513
date.d_year	for+dynamic_vbp	3	4568006
date.d_weeknuminyear	static_vbp_6	1	4601583
date.d_weeknuminyear	static_vbp_6	2	4550395
date.d_weeknuminyear	static_vbp_6	3	4565745
date.d_weeknuminyear	static_vbp_8	1	4562003
date.d_weeknuminyear	static_vbp_8	2	4564852
date.d_weeknuminyear	static_vbp_8	3	4553171
date.d_weeknuminyear	dynamic_vbp	1	4562858
date.d_weeknuminyear	dynamic_vbp	2	4564416
date.d_weeknuminyear	dynamic_vbp	3	4598945
date.d_weeknuminyear	delta+dynamic_vbp	1	4583648
date.d_weeknuminyear	delta+dynamic_vbp	2	4544270
date.d_weeknuminyear	delta+dynamic_vbp	3	4603922
date.d_weeknuminyear	for+dynamic_vbp	1	4583494
date.d_weeknuminyear	for+dynamic_vbp	2	4564510
date.d_weeknuminyear	for+dynamic_vbp	3	4597437
lineorder.lo_extendedprice	static_vbp_24	1	4486558
lineorder.lo_extendedprice	static_vbp_24	2	4506385
lineorder.lo_extendedprice	static_vbp_24	3	4507591
lineorder.lo_extendedprice	static_vbp_32	1	4533946
lineorder.lo_extendedprice	static_vbp_32	2	4505843
lineorder.lo_extendedprice	static_vbp_32	3	4474044
date.d_datekey	static_vbp_25	1	4578438
date.d_datekey	static_vbp_25	2	4565782
date.d_datekey	static_vbp_25	3	4594255
date.d_datekey	static_vbp_26	1	4570911
date.d_datekey	static_vbp_26	2	4555598
date.d_datekey	static_vbp_26	3	4553660
date.d_datekey	static_vbp_32	1	4573702
date.d_datekey	static_vbp_32	2	4576591
date.d_datekey	static_vbp_32	3	4572547
X_58	static_vbp_25	1	4497188
X_58	static_vbp_25	2	4531637
X_58	static_vbp_25	3	4513939
X_58	static_vbp_26	1	4513129
X_58	static_vbp_26	2	4530406
X_58	static_vbp_26	3	4553652
X_58	static_vbp_32	1	4544012
X_58	static_vbp_32	2	4532047
X_58	static_vbp_32	3	4480899
X_58	dynamic_vbp	1	4530938
X_58	dynamic_vbp	2	4511056
X_58	dynamic_vbp	3	4547147
X_58	delta+dynamic_vbp	1	4642071
X_58	delta+dynamic_vbp	2	4596670
X_58	delta+dynamic_vbp	3	4599148
X_58	for+dynamic_vbp	1	4518280
X_58	for+dynamic_vbp	2	4511272
X_58	for+dynamic_vbp	3	4486038
X_92	static_vbp_25	1	4602235
X_92	static_vbp_25	2	4608870
X_92	static_vbp_25	3	4610326
X_92	static_vbp_26	1	4610661
X_92	static_vbp_26	2	4642331
X_92	static_vbp_26	3	4619377
X_92	static_vbp_32	1	4613030
X_92	static_vbp_32	2	4632675
X_92	static_vbp_32	3	4639226
X_92	dynamic_vbp	1	4706698
X_92	dynamic_vbp	2	4678069
X_92	dynamic_vbp	3	4701926
X_92	delta+dynamic_vbp	1	4627120
X_92	delta+dynamic_vbp	2	4605248
X_92	delta+dynamic_vbp	3	4607913
X_92	for+dynamic_vbp	1	4628009
X_92	for+dynamic_vbp	2	4639099
X_92	for+dynamic_vbp	3	4575070
X_95	static_vbp_25	1	4666601
X_95	static_vbp_25	2	4702674
X_95	static_vbp_25	3	4651612
X_95	static_vbp_26	1	4638809
X_95	static_vbp_26	2	4632623
X_95	static_vbp_26	3	4647765
X_95	static_vbp_32	1	4650130
X_95	static_vbp_32	2	4671486
X_95	static_vbp_32	3	4691970
X_95	dynamic_vbp	1	4652410
X_95	dynamic_vbp	2	4651766
X_95	dynamic_vbp	3	4667360
X_95	delta+dynamic_vbp	1	4667223
X_95	delta+dynamic_vbp	2	4653983
X_95	delta+dynamic_vbp	3	4633867
X_95	for+dynamic_vbp	1	4696944
X_95	for+dynamic_vbp	2	4708914
X_95	for+dynamic_vbp	3	4674055
X_103_0	static_vbp_23	1	4623747
X_103_0	static_vbp_23	2	4612824
X_103_0	static_vbp_23	3	4616199
X_103_0	static_vbp_24	1	4627018
X_103_0	static_vbp_24	2	4670397
X_103_0	static_vbp_24	3	4674498
X_103_0	static_vbp_32	1	4593550
X_103_0	static_vbp_32	2	4660071
X_103_0	static_vbp_32	3	4615674
X_104_0	static_vbp_3	1	4614717
X_104_0	static_vbp_3	2	4613148
X_104_0	static_vbp_3	3	4601300
X_104_0	static_vbp_4	1	4594915
X_104_0	static_vbp_4	2	4595474
X_104_0	static_vbp_4	3	4600366
X_104_0	static_vbp_8	1	4586341
X_104_0	static_vbp_8	2	4582480
X_104_0	static_vbp_8	3	4632943
