colName	format	repetition	runtime
lineorder.lo_custkey	static_vbp_22	3	1673711
lineorder.lo_custkey	static_vbp_24	1	1522168
lineorder.lo_custkey	static_vbp_24	2	1522173
lineorder.lo_custkey	static_vbp_24	3	1543952
lineorder.lo_custkey	static_vbp_32	1	1567875
lineorder.lo_custkey	static_vbp_32	2	1625164
lineorder.lo_custkey	static_vbp_32	3	1567882
lineorder.lo_custkey	dynamic_vbp	1	1992930
lineorder.lo_custkey	dynamic_vbp	2	1933311
lineorder.lo_custkey	dynamic_vbp	3	1987142
lineorder.lo_custkey	delta+dynamic_vbp	1	2195204
lineorder.lo_custkey	delta+dynamic_vbp	2	2239781
lineorder.lo_custkey	delta+dynamic_vbp	3	2239718
lineorder.lo_custkey	for+dynamic_vbp	1	1777478
lineorder.lo_custkey	for+dynamic_vbp	2	1795078
lineorder.lo_custkey	for+dynamic_vbp	3	1767018
customer.c_custkey	static_vbp_22	1	2186617
customer.c_custkey	static_vbp_22	2	2202828
customer.c_custkey	static_vbp_22	3	2277308
customer.c_custkey	static_vbp_24	1	2221754
customer.c_custkey	static_vbp_24	2	2214169
customer.c_custkey	static_vbp_24	3	2205722
customer.c_custkey	static_vbp_32	1	2242753
customer.c_custkey	static_vbp_32	2	2204231
customer.c_custkey	static_vbp_32	3	2174177
X_69	static_vbp_22	1	2212796
X_69	static_vbp_22	2	2205127
X_69	static_vbp_22	3	2223096
X_69	static_vbp_24	1	2188752
X_69	static_vbp_24	2	2183861
X_69	static_vbp_24	3	2203362
X_69	static_vbp_32	1	2263385
X_69	static_vbp_32	2	2174802
X_69	static_vbp_32	3	2229742
X_69	dynamic_vbp	1	2300657
X_69	dynamic_vbp	2	2410730
X_69	dynamic_vbp	3	2225230
X_69	delta+dynamic_vbp	1	2164200
X_69	delta+dynamic_vbp	2	2139451
X_69	delta+dynamic_vbp	3	2134132
X_69	for+dynamic_vbp	1	2228158
X_69	for+dynamic_vbp	2	2174038
X_69	for+dynamic_vbp	3	2242091
X_71	static_vbp_30	1	2182994
X_71	static_vbp_30	2	2203787
X_71	static_vbp_30	3	2193687
X_71	static_vbp_32	1	2208503
X_71	static_vbp_32	2	2198260
X_71	static_vbp_32	3	2212150
X_71	dynamic_vbp	1	2324000
X_71	dynamic_vbp	2	2193002
X_71	dynamic_vbp	3	2175943
X_71	delta+dynamic_vbp	1	2163270
X_71	delta+dynamic_vbp	2	2327403
X_71	delta+dynamic_vbp	3	2185290
X_71	for+dynamic_vbp	1	2203244
X_71	for+dynamic_vbp	2	2218860
X_71	for+dynamic_vbp	3	2309163
X_72	static_vbp_15	1	2242779
X_72	static_vbp_15	2	2198008
X_72	static_vbp_15	3	2229076
X_72	static_vbp_16	1	2225042
X_72	static_vbp_16	2	2211111
X_72	static_vbp_16	3	2179647
X_72	dynamic_vbp	1	2270463
X_72	dynamic_vbp	2	2279408
X_72	dynamic_vbp	3	2215347
X_72	delta+dynamic_vbp	1	2325390
X_72	delta+dynamic_vbp	2	2332866
X_72	delta+dynamic_vbp	3	2368990
X_72	for+dynamic_vbp	1	2266259
X_72	for+dynamic_vbp	2	2230327
X_72	for+dynamic_vbp	3	2233026
X_78	static_vbp_18	1	2287009
X_78	static_vbp_18	2	2220997
X_78	static_vbp_18	3	2239506
X_78	static_vbp_24	1	2242278
X_78	static_vbp_24	2	2236845
X_78	static_vbp_24	3	2358495
X_78	static_vbp_32	1	2317061
X_78	static_vbp_32	2	2341717
X_78	static_vbp_32	3	2293044
X_78	dynamic_vbp	1	2226584
X_78	dynamic_vbp	2	2228923
X_78	dynamic_vbp	3	2208905
X_78	delta+dynamic_vbp	1	2336961
X_78	delta+dynamic_vbp	2	2265592
X_78	delta+dynamic_vbp	3	2253008
X_78	for+dynamic_vbp	1	2261098
X_78	for+dynamic_vbp	2	2269063
X_78	for+dynamic_vbp	3	2290850
X_107	static_vbp_18	1	2263053
X_107	static_vbp_18	2	2329457
X_107	static_vbp_18	3	2225307
X_107	static_vbp_24	1	2282849
X_107	static_vbp_24	2	2342010
X_107	static_vbp_24	3	2267031
X_107	static_vbp_32	1	2287297
X_107	static_vbp_32	2	2257533
X_107	static_vbp_32	3	2208485
X_107	dynamic_vbp	1	2217562
X_107	dynamic_vbp	2	2256494
X_107	dynamic_vbp	3	2249737
X_107	delta+dynamic_vbp	1	2303002
X_107	delta+dynamic_vbp	2	2304390
X_107	delta+dynamic_vbp	3	2296547
X_107	for+dynamic_vbp	1	2234935
X_107	for+dynamic_vbp	2	2234195
X_107	for+dynamic_vbp	3	2294556
X_109	static_vbp_23	1	2253972
X_109	static_vbp_23	2	2246269
X_109	static_vbp_23	3	2271004
X_109	static_vbp_24	1	2281731
X_109	static_vbp_24	2	2291168
X_109	static_vbp_24	3	2336503
X_109	static_vbp_32	1	2356330
X_109	static_vbp_32	2	2311205
X_109	static_vbp_32	3	2296663
X_109	dynamic_vbp	1	2235420
X_109	dynamic_vbp	2	2232306
X_109	dynamic_vbp	3	2231595
X_109	delta+dynamic_vbp	1	2256905
X_109	delta+dynamic_vbp	2	2247947
X_109	delta+dynamic_vbp	3	2245485
X_109	for+dynamic_vbp	1	2301603
X_109	for+dynamic_vbp	2	2224692
X_109	for+dynamic_vbp	3	2282427
X_110	static_vbp_11	1	2395812
X_110	static_vbp_11	2	2255139
X_110	static_vbp_11	3	2237607
X_110	static_vbp_12	1	2221899
X_110	static_vbp_12	2	2271591
X_110	static_vbp_12	3	2222340
X_110	static_vbp_16	1	2242908
X_110	static_vbp_16	2	2234818
X_110	static_vbp_16	3	2247845
X_110	dynamic_vbp	1	2254949
X_110	dynamic_vbp	2	2257816
X_110	dynamic_vbp	3	2258665
X_110	delta+dynamic_vbp	1	2357108
X_110	delta+dynamic_vbp	2	2294321
X_110	delta+dynamic_vbp	3	2301298
X_110	for+dynamic_vbp	1	2220974
X_110	for+dynamic_vbp	2	2232037
X_110	for+dynamic_vbp	3	2233968
X_117_0	static_vbp_25	1	2281532
X_117_0	static_vbp_25	2	2241710
X_117_0	static_vbp_25	3	2228262
X_117_0	static_vbp_26	1	2217687
X_117_0	static_vbp_26	2	2247783
X_117_0	static_vbp_26	3	2277377
X_117_0	static_vbp_32	1	2242327
X_117_0	static_vbp_32	2	2267266
X_117_0	static_vbp_32	3	2312211
X_117	static_vbp_25	1	2210045
X_117	static_vbp_25	2	2216618
X_117	static_vbp_25	3	2222540
X_117	static_vbp_26	1	2357643
X_117	static_vbp_26	2	2241470
X_117	static_vbp_26	3	2237877
X_117	static_vbp_32	1	2233351
X_117	static_vbp_32	2	2229804
X_117	static_vbp_32	3	2272945
X_117	dynamic_vbp	1	2327247
X_117	dynamic_vbp	2	2240771
X_117	dynamic_vbp	3	2269255
X_117	delta+dynamic_vbp	1	2227178
X_117	delta+dynamic_vbp	2	2265484
X_117	delta+dynamic_vbp	3	2232312
X_117	for+dynamic_vbp	1	2279730
X_117	for+dynamic_vbp	2	2355300
X_117	for+dynamic_vbp	3	2254782
C_143	static_vbp_12	1	2347252
C_143	static_vbp_12	2	2402597
C_143	static_vbp_12	3	2297057
C_143	static_vbp_16	1	2224832
C_143	static_vbp_16	2	2306732
C_143	static_vbp_16	3	2221100
C_143	dynamic_vbp	1	2224658
C_143	dynamic_vbp	2	2288028
C_143	dynamic_vbp	3	2246825
C_143	delta+dynamic_vbp	1	2282959
C_143	delta+dynamic_vbp	2	2323390
C_143	delta+dynamic_vbp	3	2334788
C_143	for+dynamic_vbp	1	2223202
C_143	for+dynamic_vbp	2	2273822
C_143	for+dynamic_vbp	3	2232302
X_147	static_vbp_25	1	2286685
X_147	static_vbp_25	2	2248501
X_147	static_vbp_25	3	2247779
X_147	static_vbp_26	1	2247998
X_147	static_vbp_26	2	2292954
X_147	static_vbp_26	3	2222798
X_147	static_vbp_32	1	2275158
X_147	static_vbp_32	2	2377307
X_147	static_vbp_32	3	2309022
X_147	dynamic_vbp	1	2265747
X_147	dynamic_vbp	2	2238159
X_147	dynamic_vbp	3	2229290
X_147	delta+dynamic_vbp	1	2239639
X_147	delta+dynamic_vbp	2	2384597
X_147	delta+dynamic_vbp	3	2259266
X_147	for+dynamic_vbp	1	2247505
X_147	for+dynamic_vbp	2	2215383
X_147	for+dynamic_vbp	3	2254126
X_149	static_vbp_16	1	2252853
X_149	static_vbp_16	2	2304349
X_149	static_vbp_16	3	2268143
X_149	static_vbp_24	1	2282520
X_149	static_vbp_24	2	2294255
X_149	static_vbp_24	3	2249726
X_149	dynamic_vbp	1	2443822
X_149	dynamic_vbp	2	2352038
X_149	dynamic_vbp	3	2355634
X_149	delta+dynamic_vbp	1	2262689
X_149	delta+dynamic_vbp	2	2357390
X_149	delta+dynamic_vbp	3	2349743
X_149	for+dynamic_vbp	1	2252255
X_149	for+dynamic_vbp	2	2267482
X_149	for+dynamic_vbp	3	2285865
X_150	static_vbp_12	1	2271341
X_150	static_vbp_12	2	2289730
X_150	static_vbp_12	3	2280687
X_150	static_vbp_16	1	2265802
X_150	static_vbp_16	2	2301533
X_150	static_vbp_16	3	2301915
X_150	dynamic_vbp	1	2302362
X_150	dynamic_vbp	2	2344288
X_150	dynamic_vbp	3	2335920
X_150	delta+dynamic_vbp	1	2217039
X_150	delta+dynamic_vbp	2	2329396
X_150	delta+dynamic_vbp	3	2323943
X_150	for+dynamic_vbp	1	2212038
X_150	for+dynamic_vbp	2	2235276
X_150	for+dynamic_vbp	3	2309774
X_157_0	static_vbp_24	1	2244781
X_157_0	static_vbp_24	2	2248629
X_157_0	static_vbp_24	3	2224619
X_157_0	static_vbp_32	1	2226413
X_157_0	static_vbp_32	2	2292916
X_157_0	static_vbp_32	3	2246328
X_157_1	static_vbp_24	1	2264613
X_157_1	static_vbp_24	2	2373739
X_157_1	static_vbp_24	3	2258066
X_157_1	static_vbp_32	1	2252540
X_157_1	static_vbp_32	2	2284989
X_157_1	static_vbp_32	3	2246954
X_161_0	static_vbp_8	1	2349769
X_161_0	static_vbp_8	2	2270953
X_161_0	static_vbp_8	3	2348036
X_161_0	static_vbp_16	1	2232162
X_161_0	static_vbp_16	2	2267124
X_161_0	static_vbp_16	3	2248843
X_161_1	static_vbp_8	1	2240242
X_161_1	static_vbp_8	2	2273646
X_161_1	static_vbp_8	3	2240195
X_161_1	static_vbp_16	1	2295541
X_161_1	static_vbp_16	2	2285378
X_161_1	static_vbp_16	3	2225454
X_159_0	static_vbp_8	1	2302816
X_159_0	static_vbp_8	2	2311783
X_159_0	static_vbp_8	3	2277938
X_159_0	static_vbp_16	1	2264620
X_159_0	static_vbp_16	2	2272589
X_159_0	static_vbp_16	3	2279440
X_159_1	static_vbp_8	1	2249500
X_159_1	static_vbp_8	2	2411927
X_159_1	static_vbp_8	3	2263525
X_159_1	static_vbp_16	1	2227942
X_159_1	static_vbp_16	2	2256943
X_159_1	static_vbp_16	3	2225402
X_159_2	static_vbp_8	1	2247305
X_159_2	static_vbp_8	2	2234934
X_159_2	static_vbp_8	3	2294512
X_159_2	static_vbp_16	1	2258849
X_159_2	static_vbp_16	2	2264765
X_159_2	static_vbp_16	3	2263080
X_163_0	static_vbp_11	1	2245469
X_163_0	static_vbp_11	2	2309837
X_163_0	static_vbp_11	3	2253307
X_163_0	static_vbp_12	1	2227292
X_163_0	static_vbp_12	2	2201475
X_163_0	static_vbp_12	3	2412417
X_163_0	static_vbp_16	1	2233943
X_163_0	static_vbp_16	2	2295767
X_163_0	static_vbp_16	3	2289821
X_163	static_vbp_11	1	2252814
X_163	static_vbp_11	2	2282681
X_163	static_vbp_11	3	2340769
X_163	static_vbp_12	1	2490089
X_163	static_vbp_12	2	2380712
X_163	static_vbp_12	3	2377436
X_163	static_vbp_16	1	2252115
X_163	static_vbp_16	2	2231503
X_163	static_vbp_16	3	2312022
C_165	static_vbp_4	1	2247283
C_165	static_vbp_4	2	2288707
C_165	static_vbp_4	3	2256485
C_165	static_vbp_8	1	2245960
C_165	static_vbp_8	2	2246778
C_165	static_vbp_8	3	2242244
C_165	dynamic_vbp	1	2302899
C_165	dynamic_vbp	2	2263290
C_165	dynamic_vbp	3	2264777
C_165	delta+dynamic_vbp	1	2287117
C_165	delta+dynamic_vbp	2	2270063
C_165	delta+dynamic_vbp	3	2269278
C_165	for+dynamic_vbp	1	2271813
C_165	for+dynamic_vbp	2	2289290
C_165	for+dynamic_vbp	3	2278198
