colName	format
lineorder.lo_discount	uncompr
lineorder.lo_extendedprice	uncompr
date.d_yearmonthnum	static_vbp_18
lineorder.lo_orderdate	uncompr
date.d_datekey	uncompr
lineorder.lo_quantity	delta+dynamic_vbp
C_48	uncompr
C_56_0	uncompr
C_56	uncompr
X_57	delta+dynamic_vbp
C_79	dynamic_vbp
X_81	delta+dynamic_vbp
X_83	uncompr
X_91_0	uncompr
X_91	uncompr
X_92_0	uncompr
X_92	uncompr
X_95	uncompr
X_98	uncompr
