colName	format	repetition	runtime
date.d_year	uncompr	1	28454813
date.d_year	uncompr	2	28490662
date.d_year	uncompr	3	28921854
date.d_year	static_vbp_11	1	28514859
date.d_year	static_vbp_11	2	28671795
date.d_year	static_vbp_11	3	28384056
date.d_year	static_vbp_12	1	28634127
date.d_year	static_vbp_12	2	28725339
date.d_year	static_vbp_12	3	28467892
date.d_year	static_vbp_16	1	28404641
date.d_year	static_vbp_16	2	28372487
date.d_year	static_vbp_16	3	28270629
customer.c_nation	static_vbp_5	1	28207944
customer.c_nation	static_vbp_5	2	28642508
customer.c_nation	static_vbp_5	3	28213020
customer.c_nation	static_vbp_6	1	28655108
customer.c_nation	static_vbp_6	2	28224304
customer.c_nation	static_vbp_6	3	28372085
customer.c_nation	static_vbp_8	1	28439621
customer.c_nation	static_vbp_8	2	28465206
customer.c_nation	static_vbp_8	3	28627105
supplier.s_nation	static_vbp_5	1	28915672
supplier.s_nation	static_vbp_5	2	28641410
supplier.s_nation	static_vbp_5	3	28498085
supplier.s_nation	static_vbp_6	1	28498510
supplier.s_nation	static_vbp_6	2	28620315
supplier.s_nation	static_vbp_6	3	28914069
supplier.s_nation	static_vbp_8	1	28958424
supplier.s_nation	static_vbp_8	2	28629303
supplier.s_nation	static_vbp_8	3	28653506
customer.c_custkey	static_vbp_22	1	28850156
customer.c_custkey	static_vbp_22	2	28873066
customer.c_custkey	static_vbp_22	3	28528047
customer.c_custkey	static_vbp_24	1	28340439
customer.c_custkey	static_vbp_24	2	28350288
customer.c_custkey	static_vbp_24	3	28352095
customer.c_custkey	static_vbp_32	1	28659940
customer.c_custkey	static_vbp_32	2	28246125
customer.c_custkey	static_vbp_32	3	28425193
customer.c_region	static_vbp_3	1	28152720
customer.c_region	static_vbp_3	2	28336680
customer.c_region	static_vbp_3	3	28258145
customer.c_region	static_vbp_4	1	28435748
customer.c_region	static_vbp_4	2	28609947
customer.c_region	static_vbp_4	3	28887014
customer.c_region	static_vbp_8	1	28389574
customer.c_region	static_vbp_8	2	28406008
customer.c_region	static_vbp_8	3	28662919
customer.c_region	dynamic_vbp	1	28377412
customer.c_region	dynamic_vbp	2	28357731
customer.c_region	dynamic_vbp	3	28374113
customer.c_region	delta+dynamic_vbp	1	28477718
customer.c_region	delta+dynamic_vbp	2	28863997
customer.c_region	delta+dynamic_vbp	3	28518368
customer.c_region	for+dynamic_vbp	1	28632823
customer.c_region	for+dynamic_vbp	2	28648217
customer.c_region	for+dynamic_vbp	3	28778621
lineorder.lo_custkey	static_vbp_22	1	28431695
lineorder.lo_custkey	static_vbp_22	2	28429709
lineorder.lo_custkey	static_vbp_22	3	28764543
lineorder.lo_custkey	static_vbp_24	1	28575677
lineorder.lo_custkey	static_vbp_24	2	28327999
lineorder.lo_custkey	static_vbp_24	3	28300660
lineorder.lo_custkey	static_vbp_32	1	28802669
lineorder.lo_custkey	static_vbp_32	2	28741775
lineorder.lo_custkey	static_vbp_32	3	28490594
supplier.s_suppkey	static_vbp_18	1	28238097
supplier.s_suppkey	static_vbp_18	2	28482747
supplier.s_suppkey	static_vbp_18	3	28412098
supplier.s_suppkey	static_vbp_24	1	28409075
supplier.s_suppkey	static_vbp_24	2	28386974
supplier.s_suppkey	static_vbp_24	3	28358662
supplier.s_suppkey	static_vbp_32	1	28642368
supplier.s_suppkey	static_vbp_32	2	28642120
supplier.s_suppkey	static_vbp_32	3	28642630
supplier.s_region	static_vbp_3	1	28856814
supplier.s_region	static_vbp_3	2	28438065
