colName	format
lineorder.lo_discount	uncompr
lineorder.lo_quantity	delta+dynamic_vbp
lineorder.lo_orderdate	uncompr
date.d_year	uncompr
date.d_weeknuminyear	for+dynamic_vbp
lineorder.lo_extendedprice	uncompr
date.d_datekey	uncompr
C_49	uncompr
C_57_0	uncompr
C_57	uncompr
X_58	delta+dynamic_vbp
C_87	uncompr
C_91_0	uncompr
C_91	uncompr
X_92	dynamic_vbp
X_95	uncompr
X_103_0	uncompr
X_103	uncompr
X_104_0	uncompr
X_104	uncompr
X_108	uncompr
X_111	uncompr
