colName	format	repetition	runtime
date.d_year	uncompr	1	14917025
date.d_year	uncompr	2	14881500
date.d_year	uncompr	3	14849993
date.d_year	static_vbp_11	1	15156759
date.d_year	static_vbp_11	2	15183238
date.d_year	static_vbp_11	3	15212873
date.d_year	static_vbp_12	1	15249438
date.d_year	static_vbp_12	2	15323369
date.d_year	static_vbp_12	3	15266390
date.d_year	static_vbp_16	1	14868654
date.d_year	static_vbp_16	2	14826869
date.d_year	static_vbp_16	3	14836660
lineorder.lo_revenue	static_vbp_24	1	14673286
lineorder.lo_revenue	static_vbp_24	2	14697800
lineorder.lo_revenue	static_vbp_24	3	14635483
lineorder.lo_revenue	static_vbp_32	1	14773913
lineorder.lo_revenue	static_vbp_32	2	14769085
lineorder.lo_revenue	static_vbp_32	3	14669604
lineorder.lo_supplycost	static_vbp_17	1	14976179
lineorder.lo_supplycost	static_vbp_17	2	14921590
lineorder.lo_supplycost	static_vbp_17	3	14934014
lineorder.lo_supplycost	static_vbp_18	1	14940405
lineorder.lo_supplycost	static_vbp_18	2	15098797
lineorder.lo_supplycost	static_vbp_18	3	15000045
lineorder.lo_supplycost	static_vbp_24	1	14977608
lineorder.lo_supplycost	static_vbp_24	2	15031096
lineorder.lo_supplycost	static_vbp_24	3	15087379
lineorder.lo_supplycost	static_vbp_32	1	15043776
lineorder.lo_supplycost	static_vbp_32	2	14982666
lineorder.lo_supplycost	static_vbp_32	3	15085599
customer.c_custkey	static_vbp_22	1	14837363
customer.c_custkey	static_vbp_22	2	14947321
customer.c_custkey	static_vbp_22	3	14969719
customer.c_custkey	static_vbp_24	1	15201017
customer.c_custkey	static_vbp_24	2	15107180
customer.c_custkey	static_vbp_24	3	15187102
customer.c_custkey	static_vbp_32	1	14769129
customer.c_custkey	static_vbp_32	2	14886992
customer.c_custkey	static_vbp_32	3	14779671
customer.c_region	static_vbp_3	1	15292418
customer.c_region	static_vbp_3	2	15151848
customer.c_region	static_vbp_3	3	15255328
customer.c_region	static_vbp_4	1	15293458
customer.c_region	static_vbp_4	2	15135409
customer.c_region	static_vbp_4	3	15004924
