LogFilename: 2020-06-09-02:57:12_monitoringLog
JSonLogFilename: 2020-06-09-02:57:12_monitoringLog
[MEA]
opName	opIdx	runtime
query	0	20025941
between	1	11
my_project_wit_t	2	8
join	3	6388559
my_project_wit_t	4	2665777
select	5	204
my_project_wit_t	6	66
join	7	2582011
my_project_wit_t	8	2338048
my_project_wit_t	9	245433
select	10	1656
my_project_wit_t	11	1187
join	12	288725
my_project_wit_t	13	2336278
my_project_wit_t	14	245702
my_project_wit_t	15	9219
my_project_wit_t	16	92
my_project_wit_t	17	101724
my_project_wit_t	18	9191
my_project_wit_t	19	1376
my_project_wit_t	20	4421
my_project_wit_t	21	7
my_project_wit_t	22	2532322
my_project_wit_t	23	191816
my_project_wit_t	24	3113
group_vec	25	22122
group_vec	26	29973
group_vec	27	25486
my_project_wit_t	28	3
agg_sum	29	1275
my_project_wit_t	30	3
my_project_wit_t	31	2
[RES]
237,231,1993,5217718960
231,233,1993,5676481257
234,236,1993,5224573256
231,230,1997,5222884607
232,236,1994,4916658684
234,238,1992,5463523464
237,235,1997,5633634273
231,236,1992,4939393444
231,237,1997,5302733819
230,230,1994,5316586408
231,235,1992,5345678004
233,235,1994,5652727223
239,239,1995,5295431583
238,232,1997,5265233592
230,233,1992,5547872024
230,234,1992,5449139686
233,233,1997,5129890254
234,236,1997,5281199376
234,235,1994,5324833328
231,238,1994,5412291548
231,230,1994,5228297563
231,239,1996,5168687075
235,233,1994,5723376095
235,237,1994,5643788499
239,236,1992,5143905352
236,232,1996,5279459197
237,235,1992,5405659119
230,237,1993,5323016162
232,234,1992,5655546726
235,238,1993,5238947743
235,233,1993,5695046841
239,233,1996,5919399411
236,234,1997,5111782563
230,230,1992,5202423394
238,237,1992,5164774516
231,231,1994,5332379182
236,235,1995,4800942158
237,239,1993,5384256497
235,234,1997,5310992813
238,238,1995,5205124754
237,233,1994,5349030626
231,236,1994,5043147137
239,234,1995,5356993803
233,233,1992,5650862709
238,232,1992,5588416486
234,235,1996,5317386965
237,231,1997,5245125337
231,238,1996,4878993553
236,236,1993,5121022061
239,233,1992,5354765373
237,239,1996,5359558446
233,236,1994,5045333354
234,230,1994,5129951143
231,236,1995,5012190019
232,238,1993,5039374516
232,231,1993,5056498121
238,234,1992,5748554284
237,230,1995,5301576397
235,234,1992,5712279498
239,236,1993,5058511170
236,239,1997,5042837236
236,238,1997,5149794698
232,238,1992,5232900347
232,239,1992,5571397256
230,231,1996,5259999325
230,237,1996,5093665028
230,231,1993,5244705147
231,237,1995,5172728852
233,236,1996,5212969162
236,230,1996,5398811751
236,238,1996,5114164444
237,232,1993,5087323357
231,234,1992,5516127926
231,231,1997,4709584752
236,234,1995,5357795205
236,235,1997,5400611834
239,235,1992,5130537679
235,230,1996,5457262446
235,237,1996,5094959138
238,239,1996,5179910102
238,238,1996,5126003694
233,238,1993,5314876799
233,233,1993,5784413736
236,233,1996,5734581204
235,239,1993,5263097864
235,232,1993,5478204783
237,239,1995,5323019681
232,239,1997,4891268240
238,239,1992,5494373599
239,239,1992,5239677340
235,230,1992,5312101847
236,239,1995,5408375947
233,236,1993,4976678894
234,231,1997,4984322139
232,230,1996,5267977370
236,231,1994,5271385251
237,234,1993,5224274716
232,230,1997,5275750518
232,231,1995,5331832064
239,236,1995,5391955233
239,238,1995,5404532562
235,239,1994,5114663121
234,238,1993,5114855340
231,239,1995,5311036745
233,230,1992,5133089429
237,235,1995,5519757438
231,231,1992,4957973803
238,235,1996,4897012580
232,238,1997,5217880976
238,234,1994,5308073119
239,230,1992,5197740591
230,235,1996,5326989104
230,236,1996,5320757633
239,236,1996,5158308077
231,235,1997,5110200550
235,238,1995,5112577405
234,231,1994,5447097661
234,232,1994,5419564408
239,235,1996,5187874901
236,231,1993,5266863825
237,233,1992,5300693609
235,239,1992,5157570220
234,234,1997,5378985486
237,230,1992,5268479021
231,230,1992,4758840114
238,230,1992,5296276603
234,239,1994,5142025382
231,232,1995,5192442582
239,230,1994,5261945195
237,239,1994,5236127194
230,238,1995,5124076389
233,230,1995,5566592753
232,236,1996,5290579371
232,230,1995,5340724536
237,235,1994,5321530731
231,238,1993,5143946975
238,234,1995,5625184387
239,231,1997,5153798267
239,233,1997,5784678180
234,233,1997,5707647573
234,239,1996,5586384503
232,230,1993,5351427683
230,238,1996,5384451005
230,238,1992,4964022163
232,231,1994,5067846605
232,231,1997,5108071569
234,231,1996,5074774431
239,238,1994,5660769269
238,231,1992,5214502786
230,233,1994,5540147431
231,236,1997,4997267599
233,232,1992,5704951008
238,233,1997,5544900068
239,230,1995,5273845794
231,231,1995,5094678296
235,232,1995,5226322915
231,234,1995,5631614806
238,234,1996,5412419451
230,234,1996,5459070280
231,236,1996,5026393083
238,236,1995,5006660897
234,234,1994,5626637156
230,237,1995,5609563459
233,232,1996,5494836319
236,233,1994,5737428402
235,238,1994,5152934136
231,238,1997,5268609766
237,232,1994,5424982081
234,239,1992,5374442282
239,230,1996,5427440672
235,230,1995,4962235817
232,233,1993,5718057146
233,237,1993,5065232102
239,238,1997,4946700392
236,230,1997,5229447646
236,230,1992,5483427489
237,232,1992,5385168131
230,235,1994,5351366752
230,239,1996,5026183136
237,230,1994,5287599969
237,238,1994,5328827637
236,232,1995,5543722896
232,234,1993,5604194289
237,238,1997,5148927609
238,230,1994,4992034462
230,239,1992,5551901739
235,235,1994,5448977398
236,238,1995,5237139024
232,232,1996,5338382210
232,239,1996,5231721240
232,235,1997,5390016327
235,238,1997,4985181542
232,233,1992,5379921594
234,236,1996,5073694382
234,234,1996,5574429229
232,234,1995,5442861577
238,237,1993,5567603365
236,234,1993,5321286160
