LogFilename: 2020-06-09-11:16:09_monitoringLog
JSonLogFilename: 2020-06-09-11:16:09_monitoringLog
[MEA]
opName	opIdx	runtime
query	0	1699803
select	1	1106
select	2	1087
merge_sorted	3	183
my_project_wit_t	4	274
join	5	1582325
my_project_wit_t	6	30039
select	7	84
select	8	54
merge_sorted	9	12
my_project_wit_t	10	21
join	11	11439
my_project_wit_t	12	30320
my_project_wit_t	13	257
select	14	2
my_project_wit_t	15	0
join	16	383
my_project_wit_t	17	30387
my_project_wit_t	18	240
my_project_wit_t	19	2
my_project_wit_t	20	16
my_project_wit_t	21	89
my_project_wit_t	22	1
my_project_wit_t	23	267
my_project_wit_t	24	10824
my_project_wit_t	25	256
my_project_wit_t	26	2
my_project_wit_t	27	4
my_project_wit_t	28	5
group_vec	29	14
group_vec	30	10
group_vec	31	7
my_project_wit_t	32	0
agg_sum	33	0
my_project_wit_t	34	0
my_project_wit_t	35	0
[RES]
221,221,1997,451127624
225,225,1997,479084411
225,221,1997,426168330
221,225,1997,390793767
